FILE: /scratch/elieh5/GNR_ES/GNR_armchair_104_ES_spin.out
LATTICE_VECTORS:
55.25330077435423 0.00000000000000 0.00000000000000
0.00000000000000 30.00000000000000 0.00000000000000
0.00000000000000 0.00000000000000 17.04000000000000
ATOMIC_COORDS:
x y z species
31.968502 15.000000 2.129404 C
30.724445 15.000000 2.839392 C
30.724445 15.000000 4.260608 C
31.968502 15.000000 4.970596 C
31.968502 15.000000 6.389404 C
30.724445 15.000000 7.099392 C
30.724445 15.000000 8.520608 C
31.968502 15.000000 9.230596 C
31.968502 15.000000 10.649404 C
30.724445 15.000000 11.359392 C
30.724445 15.000000 12.780608 C
31.968502 15.000000 13.490596 C
31.968502 15.000000 14.909404 C
30.724445 15.000000 15.619392 C
28.248202 15.000000 0.000038 C
29.486609 15.000000 0.707034 C
29.486609 15.000000 2.132966 C
28.248202 15.000000 2.839962 C
28.248202 15.000000 4.260038 C
29.486609 15.000000 4.967034 C
29.486609 15.000000 6.392966 C
28.248202 15.000000 7.099962 C
28.248202 15.000000 8.520038 C
29.486609 15.000000 9.227034 C
29.486609 15.000000 10.652966 C
28.248202 15.000000 11.359962 C
28.248202 15.000000 12.780038 C
29.486609 15.000000 13.487034 C
29.486609 15.000000 14.912966 C
28.248202 15.000000 15.619962 C
25.766692 15.000000 0.002966 C
27.005099 15.000000 0.709962 C
27.005099 15.000000 2.130038 C
25.766692 15.000000 2.837034 C
25.766692 15.000000 4.262966 C
27.005099 15.000000 4.969962 C
27.005099 15.000000 6.390038 C
25.766692 15.000000 7.097034 C
25.766692 15.000000 8.522966 C
27.005099 15.000000 9.229962 C
27.005099 15.000000 10.650038 C
25.766692 15.000000 11.357034 C
25.766692 15.000000 12.782966 C
27.005099 15.000000 13.489962 C
27.005099 15.000000 14.910038 C
25.766692 15.000000 15.617034 C
23.284798 15.000000 -0.000596 C
24.528856 15.000000 0.709392 C
24.528856 15.000000 2.130608 C
23.284798 15.000000 2.840596 C
23.284798 15.000000 4.259404 C
24.528856 15.000000 4.969392 C
24.528856 15.000000 6.390608 C
23.284798 15.000000 7.100596 C
23.284798 15.000000 8.519404 C
24.528856 15.000000 9.229392 C
24.528856 15.000000 10.650608 C
23.284798 15.000000 11.360596 C
23.284798 15.000000 12.779404 C
24.528856 15.000000 13.489392 C
24.528856 15.000000 14.910608 C
23.284798 15.000000 15.620596 C
20.805132 15.000000 0.001526 C
22.043391 15.000000 0.707042 C
22.043391 15.000000 2.132958 C
20.805132 15.000000 2.838474 C
20.805132 15.000000 4.261526 C
22.043391 15.000000 4.967042 C
22.043391 15.000000 6.392958 C
20.805132 15.000000 7.098474 C
20.805132 15.000000 8.521526 C
22.043391 15.000000 9.227042 C
22.043391 15.000000 10.652958 C
20.805132 15.000000 11.358474 C
20.805132 15.000000 12.781526 C
22.043391 15.000000 13.487042 C
22.043391 15.000000 14.912958 C
20.805132 15.000000 15.618474 C
18.315182 15.000000 0.003569 C
19.560930 15.000000 0.711964 C
19.560930 15.000000 2.128036 C
18.315182 15.000000 2.836431 C
18.315182 15.000000 4.263569 C
19.560930 15.000000 4.971964 C
19.560930 15.000000 6.388036 C
18.315182 15.000000 7.096431 C
18.315182 15.000000 8.523569 C
19.560930 15.000000 9.231964 C
19.560930 15.000000 10.648036 C
18.315182 15.000000 11.356431 C
18.315182 15.000000 12.783569 C
19.560930 15.000000 13.491964 C
19.560930 15.000000 14.908036 C
18.315182 15.000000 15.616431 C
15.855801 15.000000 -0.024905 C
17.076580 15.000000 0.704310 C
17.076580 15.000000 2.135690 C
15.855801 15.000000 2.864905 C
15.855801 15.000000 4.235095 C
17.076580 15.000000 4.964310 C
17.076580 15.000000 6.395690 C
15.855801 15.000000 7.124905 C
15.855801 15.000000 8.495095 C
17.076580 15.000000 9.224310 C
17.076580 15.000000 10.655690 C
15.855801 15.000000 11.384905 C
15.855801 15.000000 12.755095 C
17.076580 15.000000 13.484310 C
17.076580 15.000000 14.915690 C
15.855801 15.000000 15.644905 C
14.893216 15.000000 0.493693 S
14.893216 15.000000 2.346307 S
14.893216 15.000000 4.753693 S
14.893216 15.000000 6.606307 S
14.893216 15.000000 9.013693 S
14.893216 15.000000 10.866307 S
14.893216 15.000000 13.273693 S
14.893216 15.000000 15.126307 S
40.360084 15.000000 0.216307 S
40.360084 15.000000 2.623693 S
40.360084 15.000000 4.476307 S
40.360084 15.000000 6.883693 S
40.360084 15.000000 8.736307 S
40.360084 15.000000 11.143693 S
40.360084 15.000000 12.996307 S
40.360084 15.000000 15.403693 S

