FILE: /scratch/elieh5/Gr_sqr_WFSX/GrS_sqr2x2_1line_bands.out
LATTICE_VECTORS:
9.8243839   0.0000000   0.0000000
0.0000000   8.5082475   0.0000000
0.0000000   0.0000000  37.1732681
ATOMIC_COORDS:
x y z species
1.17386583 10.31096878 18.78696079 C
1.17375551 14.56547787 18.78417375 C
1.17392589 18.81944418 18.78463356 C
6.14268117 1.77382829 18.46809366 C
6.14284297 6.02780489 18.46819690 C
6.14259501 10.28182537 18.46759040 C
6.14249963 14.53576558 18.46818355 C
6.14251746 18.79030892 18.46782035 C
11.03864563 1.75851366 18.05361954 C
11.03866260 6.01316818 18.05287218 C
11.03850207 10.26738869 18.05172354 C
11.03844481 14.52131047 18.04749240 C
11.03852934 18.77512492 18.04898339 C
15.96543429 1.77835587 18.69178951 C
15.96565463 6.03212257 18.69019121 C
15.96534176 10.28593774 18.69253563 C
15.96521403 14.54009937 18.69268900 C
15.96525567 18.79489610 18.69231782 C
20.87647095 1.77403099 18.21521667 C
20.87671950 6.02815624 18.21643850 C
20.87620889 10.28215755 18.21319779 C
20.87593489 14.53620009 18.21109687 C
20.87601442 18.79050382 18.21165298 C
3.68524912 1.77834193 18.69135288 C
3.68548548 6.03212923 18.68983938 C
3.68519187 10.28593414 18.69225593 C
3.68509603 14.54005658 18.69248656 C
3.68504866 18.79487955 18.69187784 C
8.59633172 1.77410534 18.21484903 C
8.59655810 6.02822840 18.21608469 C
8.59611734 10.28222167 18.21255951 C
8.59586445 14.53622001 18.21031998 C
8.59591774 18.79054541 18.21122328 C
13.45454980 1.80302203 18.78741986 C
13.45474658 6.05689783 18.78594549 C
13.45415571 10.31103257 18.78718468 C
13.45399172 14.56561756 18.78406133 C
13.45423964 18.81947944 18.78503897 C
18.42282434 1.77379743 18.46813946 C
18.42292036 6.02776930 18.46823451 C
18.42265947 10.28175993 18.46757070 C
18.42254824 14.53573294 18.46822682 C
18.42258645 18.79029114 18.46789929 C
23.31881677 1.75842944 18.05423850 C
23.31887340 6.01309485 18.05354253 C
23.31865528 10.26736708 18.05279544 C
23.31856817 14.52120877 18.04897802 C
23.31868617 18.77504771 18.04966121 C
1.17388411 0.32683839 18.78734211 C
1.17439844 4.58090132 18.78674989 C
1.17414835 8.83465564 18.78826619 C
1.17368983 13.08897015 18.78603145 C
1.17375768 17.34284598 18.78483646 C
6.14268861 0.35517194 18.46760830 C
6.14288293 4.60911366 18.46826261 C
6.14276918 8.86318595 18.46789600 C
6.14252655 13.11719766 18.46757128 C
6.14258411 17.37171773 18.46829433 C
11.03843885 0.36951418 18.05257522 C
11.03854886 4.62388492 18.05373676 C
11.03859487 8.87831145 18.05346416 C
11.03847238 13.13236070 18.04855892 C
11.03837047 17.38614741 18.04849486 C
15.96540716 0.35185537 18.69235623 C
15.96566051 4.60554681 18.69048458 C
15.96542422 8.85934656 18.69219037 C
15.96514970 13.11352955 18.69295423 C
15.96526740 17.36830615 18.69286960 C
20.87636984 0.35423161 18.21369281 C
20.87671541 4.60823899 18.21654502 C
20.87640238 8.86230640 18.21461650 C
20.87591799 13.11658066 18.21113981 C
20.87608651 17.37077402 18.21132852 C
3.68521480 0.35177979 18.69194766 C
3.68549463 4.60555303 18.69008517 C
3.68530030 8.85932591 18.69187339 C
3.68503875 13.11349839 18.69272358 C
3.68510795 17.36828668 18.69244500 C
8.59625889 0.35430003 18.21330806 C
8.59658923 4.60826318 18.21622744 C
8.59630420 8.86238673 18.21408889 C
8.59592539 13.11659775 18.21035811 C
8.59598469 17.37086553 18.21083727 C
13.45419561 0.32686073 18.78769389 C
13.45465200 4.58098071 18.78724535 C
13.45442649 8.83475017 18.78852167 C
13.45390096 13.08909467 18.78613693 C
13.45402345 17.34293790 18.78520541 C
18.42277719 0.35515786 18.46771272 C
18.42296997 4.60911259 18.46828464 C
18.42283475 8.86309050 18.46791507 C
18.42252611 13.11719102 18.46760800 C
18.42259612 17.37168620 18.46836217 C
23.31861788 0.36939884 18.05328095 C
23.31874001 4.62379837 18.05434762 C
23.31875369 8.87827181 18.05433436 C
23.31855232 13.13232198 18.04999929 C
23.31855883 17.38603659 18.04938557 C
0.05470784 3.92973598 18.02744719 C
0.05473562 8.18411889 18.02805706 C
0.05484083 12.43788092 18.02528397 C
0.05491011 16.69187147 18.02367425 C
0.05479193 20.94627843 18.02666264 C
4.91336896 3.90138326 18.59113249 C
4.91331514 8.15561990 18.59166516 C
4.91305427 12.40966434 18.59274614 C
4.91313303 16.66393583 18.59356389 C
4.91313003 20.91810526 18.59204090 C
9.82463415 3.90421236 18.11907689 C
9.82454573 8.15886951 18.11792971 C
9.82421895 12.41299879 18.11321857 C
9.82407337 16.66684306 18.11275912 C
9.82425950 20.92067907 18.11562422 C
14.75161294 3.88647970 18.75884288 C
14.75150547 8.14024124 18.75971033 C
14.75105789 12.39444296 18.76004352 C
14.75130916 16.64889927 18.75890765 C
14.75133641 20.90332860 18.75976758 C
19.64709995 3.90038767 18.33808918 C
19.64690347 8.15464479 18.33714999 C
19.64645098 12.40876132 18.33462049 C
19.64652158 16.66297905 18.33514773 C
19.64665106 20.91698838 18.33559648 C
2.47138658 3.88646438 18.75809468 C
2.47127693 8.14018037 18.75915148 C
2.47086523 12.39434514 18.75944278 C
2.47105787 16.64883105 18.75824883 C
2.47102952 20.90328626 18.75906861 C
7.36696216 3.90045626 18.33798583 C
7.36683200 8.15469071 18.33694205 C
7.36646886 12.40879691 18.33431412 C
7.36646440 16.66297077 18.33492863 C
7.36654614 20.91703688 18.33539564 C
12.33543887 3.92977223 18.02737316 C
12.33547535 8.18417104 18.02769356 C
12.33563280 12.43791962 18.02452599 C
12.33568442 16.69205301 18.02318639 C
12.33558164 20.94633701 18.02638048 C
17.19351079 3.90132428 18.59125717 C
17.19336789 8.15560901 18.59172684 C
17.19308254 12.40963733 18.59273849 C
17.19321514 16.66393210 18.59367667 C
17.19327888 20.91812650 18.59220664 C
22.10482304 3.90415209 18.11959087 C
22.10473751 8.15883875 18.11864287 C
22.10426928 12.41296238 18.11438388 C
22.10418653 16.66676784 18.11363684 C
22.10438266 20.92061974 18.11625424 C
0.05472131 2.45328293 18.02713942 C
0.05486246 6.70758497 18.02627561 C
0.05495339 10.96167915 18.02595560 C
0.05491419 15.21582007 18.02287874 C
0.05488416 19.47001373 18.02426388 C
4.91340877 2.48181358 18.59164043 C
4.91354842 6.73597285 18.59113889 C
4.91323765 10.98986346 18.59237557 C
4.91321843 15.24397413 18.59362524 C
4.91318057 19.49831584 18.59243341 C
9.82460382 2.47769539 18.11856456 C
9.82461121 6.73232471 18.11834044 C
9.82419420 10.98646290 18.11465165 C
9.82406995 15.24024903 18.11223340 C
9.82427763 19.49411608 18.11402830 C
14.75153814 2.49763513 18.75898226 C
14.75170170 6.75119780 18.75784420 C
14.75126391 11.00526738 18.75978325 C
14.75126013 15.25966241 18.75819223 C
14.75123085 19.51417215 18.75861598 C
19.64703570 2.48200866 18.33758419 C
19.64707149 6.73613280 18.33791426 C
19.64664454 10.99012813 18.33519789 C
